"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"31",0.10278,0.10278,0.818181818181818,0.10278,0.176470588235294,0.07368,0.428571428571429,0.10278,0.0768698443696879,0.0417654963598331,0.0578352475057732
"32",0.07368,0.07368,0,0.07368,0,0.07368,0.176470588235294,0.07368,0.0931209181660598,0.0228028212599121,0.0605468488093222
"33",0.10278,0.07368,0.818181818181818,0.10278,0.176470588235294,0.10278,0.176470588235294,0.10278,0.0793486307614295,0.0639658620577964,0.0331560954160682
"34",0.10278,0.02714,0.428571428571429,0.05282,0.176470588235294,0.05282,0.428571428571429,0.02714,0.15333459128964,0.117936646167232,0.157300191114556
"35",0.05282,0.05282,0,0.05282,0,0.03786,0.176470588235294,0.05282,0,0,0
"36",0.07368,0.07368,0,0.05282,0.176470588235294,0.05282,0.176470588235294,0.05282,0.0745544193231956,0.0360998857840674,0.0658162831280311
"37",0.07368,0.07368,0,0.07368,0,0.05282,0.176470588235294,0.05282,0.0884691813670602,0.0405077954992736,0.0474936113689604
"38",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"39",0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0
"40",0.10278,0.10278,0,0.10278,0.176470588235294,0.10278,0,0.10278,0,0,0
"41",0.05282,0.01946,0.176470588235294,0.05282,0,0.03786,0.176470588235294,0.01946,0.166672354415693,0.073277871084275,0.188621203071461
"42",0.07368,0.05282,0.176470588235294,0.07368,0,0.02714,0.428571428571429,0.05282,0.104721068700017,0.0367116559560676,0.0350378635792098
"43",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"44",0.14337,0.2,0.428571428571429,0.14337,0,0.2,0.176470588235294,0.2,0.11932863652864,0.0234712208947647,0.033670730811889
"45",0.07368,0.05282,0.176470588235294,0.07368,0,0.07368,0,0.05282,0.0898031784628345,0.0339811626893509,0.0526862470831087
"46",0.10278,0.07368,0.818181818181818,0.10278,0,0.10278,0,0.10278,0,0,0
"47",0.14337,0.10278,0.176470588235294,0.14337,0,0.05282,0.176470588235294,0.14337,0,0,0
"48",0.10278,0.10278,0,0.10278,0,0.10278,0.176470588235294,0.10278,0.0746436373041152,0.0421470285806028,0.0596799223505761
"49",0.10278,0.10278,0,0.07368,0.176470588235294,0.07368,0.176470588235294,0.07368,0.0685118786640353,0.0266187354163185,0.0813399741549403
"50",0.07368,0.05282,0.176470588235294,0.07368,0,0.07368,0,0.07368,0,0,0
"51",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"52",0.10278,0.07368,0.428571428571429,0.10278,0,0.05282,0.428571428571429,0.01,0.625538501751005,0.282506370018538,0.591955128230456
"53",0.07368,0.03786,0.428571428571429,0.07368,0,0.07368,0,0.05282,0.0866130500080941,0.0301385604804214,0.0597189777467786
"54",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"55",0.07368,0.07368,0.176470588235294,0.07368,0,0.07368,0,0.07368,0,0,0
"56",0.14337,0.03786,0.818181818181818,0.03786,0.428571428571429,0.14337,0,0.01946,0.370726858343798,0.184156878410351,0.263298081427669
"57",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"58",0.10278,0.07368,0.818181818181818,0.05282,0.428571428571429,0.14337,3,0.01,0.967259884609005,0.331922499128661,0.200817616262333
"59",0.07368,0.05282,0.176470588235294,0.07368,0,0.07368,0,0.05282,0.0839991920427044,0.0284445255309958,0.0640268706615939
"60",0.10278,0.10278,0,0.10278,0,0.07368,0.428571428571429,0.07368,0.0743268036498751,0.0272167121718964,0.0749270724135227
"61",0.07368,0.03786,0.428571428571429,0.05282,0.176470588235294,0.07368,0,0.07368,0,0,0
"62",0.14337,0.07368,0.428571428571429,0.14337,0,0.14337,0,0.2,0,0,0
"63",0.14337,0.05282,0.818181818181818,0.14337,0,0.07368,0.176470588235294,0.05282,0.306908693545204,0.0579215736810075,0.0637411613452174
"64",0.10278,0.05282,0.428571428571429,0.07368,0.176470588235294,0.10278,0,0.03786,0.235354301568591,0.11316093859836,0.0800561884044768
"65",0.14337,0.14337,0,0.14337,0,0.14337,0,0.14337,0,0,0
"66",0.14337,0.14337,0,0.2,0.176470588235294,0.14337,0,0.14337,0,0,0
"67",0.2,0.14337,0,0.2,0.176470588235294,0.14337,0,0.2,0.0981287528322296,0.0451320192086969,0.0332098161943677
"68",0.2,0.2,0.176470588235294,0.2,0,0.2,0,0.2,0,0,0
"69",0.07368,0.07368,0,0.07368,0,0.03786,0.428571428571429,0.01,0.365992453113647,0.144850768616889,0.307338596451283
"70",0.07368,0.07368,0,0.05282,0.176470588235294,0.02714,0.428571428571429,0.01,0.167025220116292,0.106090178704545,0.155456029750592
"71",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"72",0.2,0.2,0.176470588235294,0.2,0,0.2,0.176470588235294,0.2,0.063648880364888,0.0154827449377417,0.0973389629326645
"73",0.10278,0.10278,0.176470588235294,0.10278,0.176470588235294,0.10278,0,0.05282,0.222622034972488,0.130096482515039,0.075852911083902
"74",0.10278,0.10278,0.176470588235294,0.10278,0,0.14337,0,0.10278,0.0654068513071474,0.0558753861741715,0.0551883507539752
"75",0.10278,0.07368,0.176470588235294,0.10278,0.176470588235294,0.10278,0.176470588235294,0.10278,0.0705537925354942,0.057174689809705,0.0487421058900949
"76",0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0
"77",0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0
"78",0.10278,0.10278,0,0.10278,0,0.07368,0.176470588235294,0.10278,0,0,0
"79",0.2,0.2,0,0.2,0,0.10278,0.176470588235294,0.2,0,0,0
"80",0.05282,0.05282,0,0.05282,0,0.05282,0,0.05282,0,0,0
"81",0.10278,0.10278,0.176470588235294,0.07368,0.176470588235294,0.10278,0.176470588235294,0.07368,0.126582399046309,0.155224494368327,0.146764535156793
"82",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"83",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"84",0.07368,0.07368,0,0.07368,0,0.05282,0.176470588235294,0.07368,0,0,0
"85",0.2,0.2,0,0.2,0,0.05282,0.428571428571429,0.2,0,0,0
"86",0.10278,0.05282,0.176470588235294,0.10278,0,0.05282,0.176470588235294,0.05282,0.0948974861429113,0.037566443024064,0.0440066590683189
"87",0.05282,0.05282,0,0.05282,0,0.05282,0,0.05282,0,0,0
"88",0.14337,0.05282,0.818181818181818,0.14337,0,0.2,0.176470588235294,0.14337,0,0,0
"89",0.14337,0.2,0.428571428571429,0.14337,0,0.14337,0,0.14337,0,0,0
"90",0.14337,0.2,0.176470588235294,0.14337,0,0.2,0.176470588235294,0.2,0.110354856693819,0.0269300031535044,0.0391857283879705
"91",0.10278,0.10278,0,0.07368,0.176470588235294,0.03786,0.428571428571429,0.07368,0.102974656534309,0.0348744373426125,0.0386214943583726
"92",0.07368,0.07368,0.176470588235294,0.07368,0,0.07368,0,0.07368,0,0,0
"93",0.14337,0.14337,0,0.14337,0,0.14337,0,0.14337,0,0,0
"94",0.10278,0.10278,0,0.05282,0.176470588235294,0.10278,0,0.10278,0,0,0
"95",0.10278,0.05282,0.428571428571429,0.07368,0.176470588235294,0.10278,0,0.01946,0.467381067927521,0.135189479232237,0.21561127102206
"96",0.07368,0.05282,0.176470588235294,0.07368,0,0.05282,0.176470588235294,0.05282,0.057508762522806,0.0302087694238865,0.0887530562886017
"97",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"98",0.10278,0.07368,0.176470588235294,0.10278,0,0.10278,0,0.07368,0.100645703296393,0.0294338646211043,0.0463910203177965
"99",0.05282,0.05282,0,0.05282,0,0.03786,0.176470588235294,0.03786,0.0736139415158717,0.0263049970520447,0.0765516496673777
"100",0.07368,0.05282,0.176470588235294,0.05282,0.176470588235294,0.07368,0,0.05282,0.106539112335783,0.032249952347031,0.0376815235524798
