"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.08799959423793,2.88321713663798,3.02878326912408
"2",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.501414140609195,0.504388858900663,0.494197000490141
"3",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,2.98917289049049,3.00136531751191,3.00946179199759
"4",0.12619,0.02,1.5,0.02,8.99999999999999,0.02,1.5,0.02,0.280506928546167,0.271957235938923,0.265717653696728
"5",0.07962,0.02,0.818181818181818,0.02,1.5,0.02,8.99999999999999,0.02,0.25895987994806,0.272589897509181,0.286632040724576
"6",0.07962,0.02,8.99999999999999,0.02,1.5,0.0317,8.99999999999999,0.02,3.01046723943554,3.13833871982674,2.8511940407377
"7",0.07962,0.02,8.99999999999999,0.02,0.818181818181818,0.02,8.99999999999999,0.02,0.285674018185109,0.262631128881109,0.2698766711156
"8",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.5,0.02,1.00884927046451,0.998008178601345,0.993142550934143
"9",0.05024,0.02,3,0.0317,0.428571428571429,0.02,0.818181818181818,0.02,0.146207247538652,0.139069223207749,0.143294957825027
"10",0.05024,0.02,1.5,0.02,0.818181818181818,0.02,0.818181818181818,0.02,0.278514221081264,0.272319040468279,0.267348556632275
"11",0.07962,0.02,8.99999999999999,0.02,0.818181818181818,0.02,8.99999999999999,0.02,0.522215367316895,0.480628456622475,0.497156176060629
"12",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.00221939972311,1.02720466909182,0.970575931185069
"13",0.05024,0.0317,0.428571428571429,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.276388228421431,0.266222574798202,0.275571014962184
"14",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.512273585831907,0.515592840312184,0.472133573855909
"15",0.07962,0.02,0.818181818181818,0.02,1.5,0.02,1.5,0.02,0.276705018061072,0.271200133185464,0.270276666935282
"16",0.07962,0.02,8.99999999999999,0.02,0.818181818181818,0.02,0.818181818181818,0.02,0.520005633385195,0.49195810071518,0.488036265899625
"17",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.05858999425265,3.03354446347057,2.90786554227677
"18",0.2,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.967787181870691,0.992955541486505,1.0392572766428
"19",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,2.99769456877987,2.9705599001711,3.03174553104902
"20",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.510620470622569,0.508433410283216,0.480946119094214
"21",0.05024,0.02,0.818181818181818,0.02,8.99999999999999,0.02,1.5,0.02,0.493872124877157,0.505111404190658,0.501016470932185
"22",0.07962,0.02,8.99999999999999,0.02,0.818181818181818,0.02,8.99999999999999,0.02,0.527107517686504,0.49370012771041,0.479192354603086
"23",0.07962,0.02,8.99999999999999,0.02,0.818181818181818,0.02,1.5,0.02,0.503642386735032,0.497683391490788,0.49867422177418
"24",0.07962,0.0317,8.99999999999999,0.02,1.5,0.02,8.99999999999999,0.02,0.995766234967734,1.01521401579188,0.989019749240384
"25",0.2,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.01269602665475,1.02639146693196,0.960912506413295
"26",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.502620236719217,0.497031144449232,0.500348618831551
"27",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.50086173171758,0.501493566508927,0.497644701773494
"28",0.07962,0.02,1.5,0.02,1.5,0.02,3,0.02,0.983487139032658,1.00107036041727,1.01544250055007
"29",0.07962,0.02,1.5,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.020016741549,2.98180311045444,2.99818014799656
"30",0.07962,0.02,8.99999999999999,0.02,1.5,0.02,8.99999999999999,0.02,0.981664048219551,1.00695922918462,1.01137672259583
"31",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.00498597038965,2.98385518386532,3.01115884574502
"32",0.07962,0.02,1.5,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.53270591576383,0.492812972035418,0.474481112200752
"33",0.07962,0.02,1.5,0.0317,0.818181818181818,0.0317,8.99999999999999,0.02,0.288546114142074,0.266822888678364,0.262812815361379
"34",0.07962,0.02,1.5,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.504758555538797,0.496998232498133,0.498243211963069
"35",0.2,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,2.94178749607519,2.95198644441136,3.10622605951344
"36",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.03648319246028,2.84671884828329,3.11679795925642
"37",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.5,0.02,0.282141566945106,0.266761251446855,0.269278999789857
"38",0.05024,0.02,0.818181818181818,0.02,0.818181818181818,0.02,0.818181818181818,0.02,0.281960551676824,0.268715815215931,0.267505451289063
"39",0.05024,0.05024,0.176470588235294,0.02,3,0.02,0.818181818181818,0.02,0.5109227852772,0.466533361500511,0.522543853222289
"40",0.07962,0.02,0.818181818181818,0.02,0.818181818181818,0.02,8.99999999999999,0.02,0.277739136338608,0.271977470458476,0.268465211384734
"41",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.514970903584577,0.493911389219984,0.491117707195439
"42",0.07962,0.02,0.818181818181818,0.0317,0.818181818181818,0.02,1.5,0.02,0.525694960030581,0.483431446578415,0.490873593391004
"43",0.07962,0.02,8.99999999999999,0.0317,0.428571428571429,0.02,1.5,0.02,0.293916880644217,0.260410447484136,0.263854490053465
"44",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.04606612185505,2.92737425297678,3.02655962516817
"45",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.51951938004978,0.489292792210522,0.491187827739698
"46",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,2.96883653536376,3.07738776763311,2.95377569700312
"47",0.07962,0.02,8.99999999999999,0.02,1.5,0.02,3,0.02,0.49326786449805,0.503346880448463,0.503385255053487
"48",0.12619,0.02,8.99999999999999,0.02,0.818181818181818,0.02,1.5,0.02,0.276106504127337,0.269774822075508,0.272300491978973
"49",0.05024,0.02,1.5,0.02,1.5,0.02,1.5,0.02,3.20680879753762,2.79216320793295,3.00102799452942
"50",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.08880516953381,2.8600359498648,3.05115888060138
"51",0.05024,0.0317,8.99999999999999,0.0317,0.428571428571429,0.02,1.5,0.02,0.507863079046198,0.472468886031894,0.519668034921907
