"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.989997902233511,1.00004469303434,1.00995740473214
"2",0.07962,0.02,1.5,0.0317,8.99999999999999,0.02,0.818181818181818,0.02,1.11592992341464,0.883194757569174,1.00087531901618
"3",0.05024,0.02,0.818181818181818,0.0317,0.428571428571429,0.0317,0.428571428571429,0.02,0.282217586280783,0.277903909602692,0.258060322298343
"4",0.05024,0.02,1.5,0.02,1.5,0.02,0.428571428571429,0.02,0.281257437694553,0.270479193384452,0.266445187102813
"5",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.08037105624338,2.96288030547034,2.95674863828628
"6",0.07962,0.0317,8.99999999999999,0.02,8.99999999999999,0.0317,8.99999999999999,0.0317,2.65762498838094,2.90502840633011,3.43734660528894
"7",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.03594116790958,2.96874061101537,2.99531822107505
"8",0.07962,0.02,8.99999999999999,0.02,1.5,0.02,1.5,0.02,1.03600437404692,1.04625474897017,0.917740876982908
"9",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.19688087211309,3.00255531860185,2.80056380928505
"10",0.07962,0.02,0.818181818181818,0.02,0.818181818181818,0.02,8.99999999999999,0.02,0.267023499558447,0.274617707993744,0.276540610629627
"11",0.2,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.20685119328829,2.91641138539741,2.87673742131429
"12",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.00131292239533,0.978078721420688,1.02060835618399
"13",0.07962,0.05024,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.493873748888328,0.509620573574316,0.496505677537355
"14",0.12619,0.0317,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.30854134288857,3.07063296412429,2.62082569298713
