"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.07368,0.01395,0.818181818181818,0.02714,0.818181818181818,0.01395,8.99999999999999,0.01395,0.272430618613999,0.271622581830981,0.274128617736838
"2",0.07368,0.02714,0.818181818181818,0.01395,8.99999999999999,0.02714,0.818181818181818,0.01,1.01838726866115,1.00410018818121,0.977512543157634
"3",0.10278,0.07368,3,0.14337,0.428571428571429,0.01395,8.99999999999999,0.03786,2.88897962503065,3.03440379226111,3.07661658270824
"4",0.14337,0.01946,1.5,0.01,3,0.01,1.5,0.01,3.0507965544992,3.0111459477801,2.93805749772069
"5",0.07368,0.02714,0.818181818181818,0.02714,0.818181818181818,0.01395,3,0.02714,0.273355976142223,0.2676274839225,0.277198358117094
"6",0.10278,0.10278,0,0.01,3,0.02714,0.818181818181818,0.01946,0.252293596990417,0.291707146824297,0.274181074367104
"7",0.14337,0.01946,3,0.01,3,0.01946,8.99999999999999,0.01946,2.9901737423478,3.02644405522882,2.98338220242337
"8",0.07368,0.05282,0.176470588235294,0.03786,0.428571428571429,0.03786,0.428571428571429,0.03786,0.147120650777012,0.145952666569719,0.135498111224698
"9",0.10278,0.03786,0.818181818181818,0.02714,0.818181818181818,0.05282,0.428571428571429,0.03786,0.271648364597585,0.27713322388013,0.269400229704103
"10",0.10278,0.01,1.5,0.01946,0.818181818181818,0.01,8.99999999999999,0.01,2.91201830554494,2.98832036877047,3.09966132568458
"11",0.2,0.01,3,0.05282,8.99999999999999,0.01395,8.99999999999999,0.01,1.01026106937701,0.979135046425302,1.01060388419769
"12",0.07368,0.02714,0.428571428571429,0.01946,0.818181818181818,0.03786,0.428571428571429,0.01946,0.27194807360718,0.275314869293215,0.270918875281423
"13",0.10278,0.03786,0.818181818181818,0.01,8.99999999999999,0.01395,1.5,0.01,0.493884536626002,0.503986282422039,0.502129180951959
"14",0.10278,0.03786,8.99999999999999,0.05282,8.99999999999999,0.05282,8.99999999999999,0.05282,3.05432827918773,2.96193906934808,2.98373265146418
"15",0.10278,0.05282,1.5,0.07368,8.99999999999999,0.05282,8.99999999999999,0.05282,3.01780207356336,2.9723362951861,3.00986163125053
