"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.535017615698894,0.48327757721348,0.481704807087626
"2",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.0317,8.99999999999999,0.02,0.278320129325435,0.264707338893911,0.275154349962472
"3",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,3.07117364263891,3.23286040962766,2.69596594773342
"4",0.12619,0.02,8.99999999999999,0.02,0.818181818181818,0.02,0.818181818181818,0.02,0.255789671499448,0.266725532801505,0.295666613880866
"5",0.07962,0.02,0.818181818181818,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.289107499768524,0.263332677071563,0.265741641341731
"6",0.07962,0.02,8.99999999999999,0.02,1.5,0.02,8.99999999999999,0.02,2.96808301412387,3.20205154663905,2.82986543923707
"7",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,0.551309346413114,0.456034257965673,0.492656395621212
"8",0.05024,0.02,0.818181818181818,0.02,8.99999999999999,0.02,1.5,0.02,2.71696019473215,2.99980716941024,3.2832326358576
"9",0.2,0.02,0.818181818181818,0.02,0.818181818181818,0.02,1.5,0.02,0.263545390851248,0.271445481467694,0.283190945862876
"10",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,2.87200305517477,2.99141321291166,3.13658373191356
"11",0.07962,0.02,1.5,0.02,0.428571428571429,0.02,0.818181818181818,0.02,0.260710894225224,0.277313573220552,0.280157350736042
"12",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.05907430845348,0.916465597414883,1.02446009413164
"13",0.07962,0.02,8.99999999999999,0.02,8.99999999999999,0.02,1.5,0.02,3.26944693765697,2.76338324686808,2.96716981547494
"14",0.12619,0.02,8.99999999999999,0.02,8.99999999999999,0.02,8.99999999999999,0.02,2.8008974281457,2.91792649114707,3.28117608070723
"15",0.07962,0.02,8.99999999999999,0.02,0.818181818181818,0.02,0.818181818181818,0.02,0.276084638161156,0.274479906044235,0.267617273976427
