"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"21",0.10278,0.03786,0.428571428571429,0.01395,0.818181818181818,0.01,1.5,0.01946,8.99999999999999,0.01,2.38867492476216,2.28609209025743,2.30101943909379,2.02421354588661
"22",0.10278,0.03786,8.99999999999999,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,1.5,0.01,0.390668672994714,0.391603081448485,0.369781571277393,0.347946674279408
"23",0.10278,0.05282,0.428571428571429,0.10278,0.176470588235294,0.01395,8.99999999999999,0.01946,8.99999999999999,0.01,0.801146472687631,0.795489699711309,0.767373042681576,0.635990784919483
"24",0.10278,0.01,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.58828312599133,2.63796189324378,1.84961819186666,1.92413678889822
"25",0.10278,0.05282,0.818181818181818,0.03786,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.27623121758946,2.41321613283231,2.24246515786174,2.06808749171648
"26",0.10278,0.01,3,0.03786,8.99999999999999,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.42977046521542,2.41616880878621,2.08776805903761,2.06629266696075
"27",0.10278,0.01,3,0.03786,8.99999999999999,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.80244632864792,2.66173142552449,1.72931870825015,1.80650353757742
"28",0.10278,0.01946,1.5,0.01,1.5,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.33906186926064,2.38590729503266,2.09035290583412,2.18467792987257
"29",0.10278,0.01,1.5,0.10278,0.176470588235294,0.01395,8.99999999999999,0.01,3,0.01,2.38846149946719,2.37436179940357,2.10081697599479,2.13635972513444
"30",0.07368,0.01946,8.99999999999999,0.03786,8.99999999999999,0.01395,8.99999999999999,0.01,3,0.01,2.38717415407172,2.28231439454326,2.12559623154392,2.20491521984109
"31",0.07368,0.01,0.818181818181818,0.01,0.818181818181818,0.01,8.99999999999999,0.01395,0.818181818181818,0.01,0.232092094843792,0.231073248467597,0.185487101663926,0.169529373206503
"32",0.14337,0.02714,0.428571428571429,0.01,1.5,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,0.385871376106843,0.420333154355922,0.37659612105923,0.317199348478005
"33",0.10278,0.07368,8.99999999999999,0.07368,3,0.01946,8.99999999999999,0.01,8.99999999999999,0.01,2.3203606337997,2.35063777677393,2.19550280231221,2.13349878711416
"34",0.10278,0.01395,0.818181818181818,0.01,1.5,0.01946,8.99999999999999,0.01395,8.99999999999999,0.01,0.823842985546943,0.848144912308808,0.629575904292122,0.698436197852128
"35",0.05282,0.05282,0,0.01395,0.818181818181818,0.01,3,0.01,8.99999999999999,0.01946,0.208266684322033,0.21870493564038,0.206454327067471,0.184755871151933
"36",0.10278,0.01,1.5,0.05282,0.818181818181818,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,0.208863621911765,0.210883312012601,0.194391345811397,0.204043538446055
"37",0.2,0.2,0,0.05282,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.436864893459559,0.436853730076911,0.296779427760697,0.329501948702833
"38",0.07368,0.07368,0,0.01946,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.910318566974482,0.979763445198681,0.736157434094432,0.373760553732405
"39",0.2,0.01395,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.42779111752691,2.55223916410161,1.73818039065709,2.28178932771439
"40",0.07368,0.01,1.5,0.01395,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.40437492767242,0.419812580296604,0.328439425251705,0.347373066779271
"41",0.14337,0.01395,0.818181818181818,0.01395,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.91107893244547,3.18716145028517,2.17142919699779,0.730330420271569
"42",0.05282,0.01,0.428571428571429,0.01,0.818181818181818,0.01,0.818181818181818,0.01,8.99999999999999,0.01395,0.197512985875477,0.219386130776155,0.212840976397119,0.188441725133067
"43",0.10278,0.07368,8.99999999999999,0.14337,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.89298881932053,2.57726031937441,1.60490536195113,1.92484549935392
"44",0.10278,0.01,8.99999999999999,0.01,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.239728047638138,0.221358542058175,0.17263162271808,0.184463605767425
"45",0.10278,0.02714,1.5,0.01946,0.818181818181818,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,0.377012394532777,0.396272785170171,0.374573656968301,0.35214116332875
"46",0.2,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.57703038260489,2.67731102807128,1.91562763261892,1.83003095670489
"47",0.10278,0.01,1.5,0.02714,3,0.01946,8.99999999999999,0.01,8.99999999999999,0.01,0.879311970959408,0.838837638260453,0.633522371228425,0.648328019551713
"48",0.07368,0.03786,3,0.01395,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.44511527190533,2.66005569588515,2.08555006338325,1.80927896882626
"49",0.07368,0.01,1.5,0.01,0.428571428571429,0.01,8.99999999999999,0.02714,8.99999999999999,0.01,0.405207768294503,0.398412091162096,0.371999549455817,0.324380591087583
"50",0.10278,0.01946,0.818181818181818,0.01395,0.818181818181818,0.01395,0.818181818181818,0.01395,8.99999999999999,0.01,0.233586387851561,0.243010604263071,0.171697977829377,0.169886848237808
"51",0.05282,0.03786,0.176470588235294,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.42879066121055,2.5407176628526,2.10168286461801,1.92880881131883
"52",0.07368,0.01,8.99999999999999,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,0.818181818181818,0.01,0.232593845111061,0.227497856633028,0.174324585637708,0.183765530800022
"53",0.07368,0.05282,0.176470588235294,0.05282,0.176470588235294,0.01,0.818181818181818,0.01,8.99999999999999,0.01,0.224077941624014,0.214276662414618,0.192856508190152,0.186970705953034
"54",0.10278,0.01395,0.818181818181818,0.01,1.5,0.01,8.99999999999999,0.02714,8.99999999999999,0.01,2.54872558729802,2.56112152965494,2.13615046103884,1.75400242200818
"55",0.10278,0.02714,0.818181818181818,0.02714,0.818181818181818,0.01395,1.5,0.01395,8.99999999999999,0.02714,0.232309032166213,0.224986206191355,0.197509674819171,0.16337690500508
"56",0.10278,0.02714,0.818181818181818,0.01946,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01395,0.773056159270156,0.809722335340531,0.711221475244864,0.706000030144449
"57",0.05282,0.01395,1.5,0.01,0.818181818181818,0.01,3,0.01946,8.99999999999999,0.01,0.409478253472581,0.418391954027285,0.330881393955074,0.341248398545059
"58",0.10278,0.03786,8.99999999999999,0.05282,1.5,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.61236265674066,2.35222534994906,2.28833312328687,1.74707887002341
"59",0.07368,0.02714,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.48049750782965,2.6213879417274,2.02440997376248,1.87370457668047
"60",0.14337,0.01,8.99999999999999,0.05282,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.47335670706389,2.32615586511094,2.07342943193749,2.12705799588768
"61",0.10278,0.01,1.5,0.03786,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.829876107198502,0.799415084157647,0.597182065479076,0.773526743164775
"62",0.07368,0.01,8.99999999999999,0.01946,0.818181818181818,0.01,8.99999999999999,0.02714,8.99999999999999,0.01,2.45009015793995,2.40880537996961,2.04768562040649,2.09341884168394
"63",0.14337,0.01,0.818181818181818,0.01,0.428571428571429,0.01,8.99999999999999,0.01,8.99999999999999,0.01395,2.40377013132068,2.30145603574447,2.08358292090649,2.21119091202834
"64",0.10278,0.02714,0.818181818181818,0.02714,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.754880173898393,0.804107216321324,0.664819327771765,0.776193282008518
"65",0.10278,0.03786,1.5,0.01946,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01946,2.42801293661922,2.58969376293264,2.11463439024256,1.86765891020557
"66",0.05282,0.05282,0,0.05282,0,0.03786,0.428571428571429,0.01946,8.99999999999999,0.03786,0.127262989736413,0.132993741913383,0.103382758030165,0.0649319388914672
"67",0.10278,0.01395,8.99999999999999,0.02714,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.50336475029104,2.36575560446935,2.14369037136374,1.98718927387586
"68",0.10278,0.01,8.99999999999999,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.58217484675532,2.57964782673104,1.69111698749094,2.14706033902268
"69",0.07368,0.05282,0.428571428571429,0.01,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.46800110779852,2.387729479122,2.18985769533935,1.95441171774012
"70",0.10278,0.01,8.99999999999999,0.05282,8.99999999999999,0.01,8.99999999999999,0.01,1.5,0.01,0.839640704087017,0.823243452336297,0.723959930781752,0.613155912794933
"71",0.10278,0.10278,0,0.10278,0.176470588235294,0.01,8.99999999999999,0.01395,1.5,0.01,0.733627495570615,0.781024542232249,0.758024876037399,0.727323086159737
"72",0.07368,0.03786,0.428571428571429,0.01,8.99999999999999,0.01395,8.99999999999999,0.01395,8.99999999999999,0.01395,2.67182006603434,2.92993524628457,2.0822037825188,1.31604090516229
"73",0.10278,0.01946,8.99999999999999,0.01946,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.54104150617384,2.48180808437444,1.9885690231104,1.98858138634131
"74",0.07368,0.02714,0.428571428571429,0.02714,0.428571428571429,0.01395,0.818181818181818,0.02714,8.99999999999999,0.01946,0.114983928835262,0.107350531752296,0.11065130164229,0.0955856663415803
"75",0.07368,0.07368,0,0.07368,0,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,2.55212873204126,2.48956574096157,2.1769000513915,1.78140547560566
"76",0.10278,0.02714,0.818181818181818,0.07368,0.428571428571429,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.41472467636714,2.49111583077751,2.01792327631337,2.07623621654198
"77",0.2,0.2,0,0.03786,8.99999999999999,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.40580014810583,2.52252933071562,2.07171664271231,1.99995387846623
"78",0.07368,0.07368,0,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.56385598869683,2.48721512283518,2.14347733904961,1.80545154941837
"79",0.10278,0.01,0.818181818181818,0.01946,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.225504721222873,0.234396659954253,0.180806238101433,0.177474198903259
"80",0.07368,0.01946,0.428571428571429,0.01395,0.818181818181818,0.01,1.5,0.01,8.99999999999999,0.01,0.228506602390325,0.223307704696377,0.194164727934553,0.172202783160563
"81",0.10278,0.01946,8.99999999999999,0.01,1.5,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,2.56777612175588,2.51562335176797,2.23333948066916,1.68326104580698
"82",0.07368,0.01,8.99999999999999,0.01395,0.818181818181818,0.02714,8.99999999999999,0.01,1.5,0.01,0.430476669862748,0.452506890205876,0.287152995849789,0.329863444081586
"83",0.10278,0.03786,1.5,0.02714,3,0.02714,8.99999999999999,0.01395,8.99999999999999,0.01395,2.5640216275339,2.58204407808021,1.83682846944393,2.01710582494195
"84",0.14337,0.01,3,0.01,8.99999999999999,0.01946,8.99999999999999,0.01395,8.99999999999999,0.01,2.60472841236126,2.81007040927814,1.9147414940707,1.67045968428989
"85",0.05282,0.03786,0.176470588235294,0.01,0.818181818181818,0.01,3,0.02714,8.99999999999999,0.01395,0.205910745640018,0.220835038869567,0.204664007616617,0.186772026055616
"86",0.05282,0.03786,0.176470588235294,0.02714,0.428571428571429,0.01,1.5,0.03786,8.99999999999999,0.01395,0.218788710385076,0.2298878360685,0.169971784056161,0.19953348767208
"87",0.05282,0.03786,0.176470588235294,0.03786,0.176470588235294,0.01,0.428571428571429,0.01946,8.99999999999999,0.02714,0.119419326346544,0.124754823021635,0.107414969566958,0.0769823096362919
"88",0.07368,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,1.5,0.01,2.36244001422391,2.51692402838475,1.89756483350617,2.22307112388516
"89",0.10278,0.01,8.99999999999999,0.01946,3,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.60589349201458,2.38860893865365,1.95734747924366,2.04815009008811
"90",0.10278,0.02714,8.99999999999999,0.01946,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01395,2.5894486595923,2.5966941047473,2.11300790662161,1.70084932903879
"91",0.2,0.03786,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,2.40160490833994,2.70744870575864,1.96836922131464,1.92257716458677
"92",0.07368,0.01395,0.818181818181818,0.01,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.43335336061797,2.45525706407036,2.02054706536926,2.0908425099424
"93",0.07368,0.01,1.5,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.393105458684892,0.408436124843911,0.34500466360271,0.353453752868486
"94",0.10278,0.01395,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.47945005756168,2.66078020973442,2.21508227243122,1.64468746027266
"95",0.10278,0.01946,8.99999999999999,0.10278,0,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,2.77408898283761,2.54254032441091,1.87883391489019,1.80453677786129
"96",0.07368,0.01,1.5,0.01,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.415034608588961,0.403561719024877,0.376521663567487,0.304882008818675
"97",0.07368,0.03786,0.428571428571429,0.03786,0.428571428571429,0.01,8.99999999999999,0.01,3,0.01395,0.771379654740287,0.747441111622423,0.759554099416943,0.721625134220347
"98",0.10278,0.03786,0.818181818181818,0.05282,0.428571428571429,0.01,8.99999999999999,0.03786,8.99999999999999,0.01,2.53962923491089,2.35181712666709,2.15406920605472,1.95448443236729
"99",0.05282,0.03786,0.176470588235294,0.05282,0,0.03786,0.176470588235294,0.01,8.99999999999999,0.02714,0.0460355564263827,0.0465277756962369,0.0380191864608221,0.0458880696518524
"100",0.07368,0.01946,8.99999999999999,0.01946,8.99999999999999,0.01,1.5,0.01,1.5,0.01,2.43018568507984,2.60410496434591,2.05515711309719,1.91055223747706
