"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.2,0.2,0,0.07368,3,0.2,0,0.2,0,0,0
"2",0.10278,0.01,8.99999999999999,0.01,1.5,0.02714,0.818181818181818,0.01,3.17858860156861,3.13624718813777,2.68516421029361
"3",0.14337,0.01946,8.99999999999999,0.03786,3,0.01946,0.818181818181818,0.01946,3.14267674108332,2.9836737493397,2.87364950957697
"4",0.07368,0.01,8.99999999999999,0.03786,1.5,0.07368,0.428571428571429,0.01946,3.3271059873083,2.97770338372551,2.69519062896618
"5",0.10278,0.07368,8.99999999999999,0.05282,8.99999999999999,0.07368,3,0.01946,1.05480829054183,0.99806172406881,0.94712998538936
"6",0.10278,0.01395,3,0.01946,3,0.01395,3,0.01,3.18138754073121,3.08423343282307,2.73437902644571
"7",0.10278,0.10278,8.99999999999999,0.07368,0.176470588235294,0.07368,0.176470588235294,0.01395,0.282243135092309,0.263705004385297,0.272233678704213
"8",0.10278,0.02714,0.818181818181818,0.01,1.5,0.03786,0.428571428571429,0.01395,0.274441432919123,0.300682394519166,0.243057990743529
"9",0.10278,0.01946,8.99999999999999,0.01946,0.818181818181818,0.07368,0.176470588235294,0.01946,0.552710786827022,0.515794780432984,0.431494432739994
"10",0.07368,0.03786,0.428571428571429,0.01,0.818181818181818,0.03786,0.428571428571429,0.03786,0.280791247869234,0.299827037547468,0.237563532765117
"11",0.10278,0.01,8.99999999999999,0.02714,1.5,0.03786,1.5,0.01,3.11115130717586,3.07610143260156,2.81274726022257
"12",0.05282,0.03786,0.176470588235294,0.01,0.818181818181818,0.02714,0.176470588235294,0.01,0.14609993622453,0.144364161008207,0.138107331338692
"13",0.05282,0.01395,1.5,0.01946,8.99999999999999,0.05282,0,0.01,0.521769013888685,0.507881369765927,0.470349616345388
"14",0.05282,0.02714,0.428571428571429,0.02714,0.428571428571429,0.05282,0,0.01946,0.146448359360065,0.154413567162013,0.12770950204935
"15",0.10278,0.01,3,0.03786,8.99999999999999,0.02714,8.99999999999999,0.01,3.17856474532018,2.97977049130311,2.8416647633767
