"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0
"2",0.10278,0.10278,0,0.10278,0,0.10278,0.818181818181818,0.10278,0,0,0
"3",0.14337,0.07368,0.818181818181818,0.14337,0,0.14337,0,0.14337,0,0,0
"4",0.07368,0.03786,0.428571428571429,0.10278,0.176470588235294,0.10278,0.176470588235294,0.07368,0.075221447261784,0.039192049002093,0.0620570919714171
"5",0.10278,0.14337,8.99999999999999,0.10278,0.176470588235294,0.10278,0.428571428571429,0.02714,4.92474179240136,2.00451324195961,2.07074496563902
"6",0.10278,0.10278,0,0.10278,0,0.07368,0.176470588235294,0.10278,0,0,0
"7",0.10278,0.03786,0.428571428571429,0.10278,0,0.07368,0.176470588235294,0.03786,0.23783098122607,0.121279764932896,0.0694606824124624
"8",0.10278,0.05282,0.176470588235294,0.10278,0,0.10278,0,0.10278,0,0,0
"9",0.10278,0.10278,0,0.10278,0,0.07368,0.176470588235294,0.10278,0,0,0
"10",0.07368,0.07368,0,0.05282,0.176470588235294,0.05282,0.176470588235294,0.05282,0.0727181926979512,0.0615253601181678,0.0422270354191751
"11",0.10278,0.03786,0.428571428571429,0.10278,0,0.10278,0,0.07368,0.0775809552037057,0.0521721842186363,0.0467174488129521
"12",0.05282,0.05282,0,0.05282,0,0.05282,0,0.05282,0,0,0
"13",0.05282,0.05282,0.176470588235294,0.05282,0,0.05282,0.176470588235294,0.05282,0.109116581916131,0.0194333819962695,0.0479206243228935
"14",0.05282,0.03786,0.176470588235294,0.05282,0,0.05282,0.176470588235294,0.03786,0.0673623223252111,0.0262410300501414,0.0828672358599416
"15",0.10278,0.10278,0,0.07368,0.176470588235294,0.10278,0,0.10278,0.109032372286889,0.048824312630311,0.0186139033180943
"16",0.14337,0.14337,0,0.14337,0,0.05282,0.818181818181818,0.14337,0,0,0
"17",0.07368,0.03786,0.176470588235294,0.07368,0,0.05282,0.176470588235294,0.05282,0.0946405136686489,0.0249700310495919,0.0568600435170534
"18",0.07368,0.03786,0.176470588235294,0.07368,0,0.03786,0.176470588235294,0.03786,0.0985664134169843,0.0245211515026751,0.0533830233156348
"19",0.05282,0.05282,0,0.05282,0,0.05282,0,0.03786,0.0494476652933494,0.0596939436214567,0.067328979320488
"20",0.10278,0.10278,8.99999999999999,0.10278,0,0.10278,0.176470588235294,0.07368,0.131995585624265,0.103321668413714,0.193254174533449
"21",0.10278,0.05282,0.176470588235294,0.05282,0.176470588235294,0.10278,0,0.02714,0.166819408695144,0.100196033390306,0.161555986485978
"22",0.10278,0.10278,0,0.10278,0,0.03786,0.428571428571429,0.01946,0.362535477503503,0.143280025757518,0.312366314920797
"23",0.10278,0.07368,0.176470588235294,0.10278,0.176470588235294,0.07368,0.176470588235294,0.05282,0.182871013765524,0.119483892080233,0.126216522725671
"24",0.10278,0.10278,0,0.10278,0,0.07368,0.176470588235294,0.10278,0,0,0
"25",0.10278,0.10278,0.176470588235294,0.10278,0,0.07368,0.176470588235294,0.07368,0.0941666954038481,0.0294700129878518,0.0528338798435942
"26",0.10278,0.07368,0.428571428571429,0.10278,0,0.10278,0.176470588235294,0.10278,0.0691100813289265,0.0291690449149124,0.0781914619914553
"27",0.10278,0.10278,0,0.10278,0,0.07368,0.176470588235294,0.10278,0,0,0
"28",0.10278,0.10278,1.5,0.10278,0,0.07368,0.176470588235294,0.10278,0,0,0
"29",0.10278,0.14337,8.99999999999999,0.07368,0.176470588235294,0.10278,0.176470588235294,0.10278,0.0835784215247031,0.0438426281355702,0.0490495385750208
"30",0.07368,0.07368,0,0.07368,0,0.07368,0.176470588235294,0.07368,0,0,0
"31",0.07368,0.07368,0,0.07368,0,0.05282,0.176470588235294,0.05282,0.0826791564189062,0.0326858592880863,0.0611055725283017
"32",0.14337,0.03786,0.176470588235294,0.03786,0.176470588235294,0.2,0.176470588235294,0.03786,0.0687581829459086,0.0300015338341195,0.0777108714552661
"33",0.10278,0.07368,0.176470588235294,0.10278,0,0.07368,0.176470588235294,0.07368,0.0696367978822909,0.0252511775318911,0.0815826128211121
"34",0.10278,0.10278,0.176470588235294,0.10278,0,0.03786,0.428571428571429,0.07368,0.0744778687641337,0.0337533787777201,0.0682393406934404
"35",0.05282,0.05282,0,0.05282,0,0.03786,0.176470588235294,0.05282,0,0,0
"36",0.10278,0.07368,0.818181818181818,0.03786,0.428571428571429,0.05282,0.818181818181818,0.02714,0.117236960934906,0.164645564508767,0.146688903127756
"37",0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0
"38",0.07368,0.07368,0,0.07368,0,0.05282,0.176470588235294,0.07368,0,0,0
"39",0.2,0.2,0.176470588235294,0.2,0,0.2,0,0.2,0.111427421878696,0.0353732860349102,0.029669880321688
"40",0.07368,0.05282,0.176470588235294,0.07368,0,0.07368,0,0.07368,0,0,0
"41",0.14337,0.03786,0.428571428571429,0.14337,0,0.07368,0.176470588235294,0.01946,0.485173025219213,0.13429806365237,0.198710729310235
"42",0.05282,0.05282,0,0.03786,0.176470588235294,0.05282,0,0.05282,0,0,0
"43",0.10278,0.10278,0.176470588235294,0.10278,0.176470588235294,0.10278,0.176470588235294,0.10278,0.0763220179082674,0.0432794901182528,0.0568690802087739
"44",0.10278,0.07368,0.176470588235294,0.03786,0.428571428571429,0.10278,0,0.01395,0.337736963431174,0.314994431895315,0.16545042285533
"45",0.10278,0.03786,0.428571428571429,0.10278,0,0.10278,0,0.10278,0,0,0
"46",0.2,0.2,0.176470588235294,0.2,0,0.2,0,0.2,0,0,0
