"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"77",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"78",0.07368,0.05282,0.176470588235294,0.07368,0.176470588235294,0.07368,0.176470588235294,0.07368,0.066584844746953,0.0588109562030271,0.0510747872853141
"79",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"80",0.07368,0.05282,0.176470588235294,0.05282,0.176470588235294,0.07368,0,0.05282,0.07642675739338,0.0401309831097635,0.0599128477321507
"81",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"82",0.10278,0.10278,0.428571428571429,0.03786,0.428571428571429,0.05282,0.428571428571429,0.07368,0.161803680378844,0.112052132928518,0.154715615264066
"83",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"84",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"85",0.07368,0.05282,0.176470588235294,0.07368,0.176470588235294,0.07368,0.176470588235294,0.07368,0,0,0
"86",0.05282,0.05282,0,0.05282,0,0.05282,0,0.05282,0,0,0
"87",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"88",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"89",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"90",0.07368,0.07368,0.176470588235294,0.07368,0.176470588235294,0.07368,0,0.07368,0.0713136117841532,0.0536123719540628,0.0515446044970781
"91",0.10278,0.10278,0,0.10278,0,0.10278,0,0.10278,0,0,0
"92",0.07368,0.07368,0.428571428571429,0.07368,0,0.07368,0.176470588235294,0.07368,0,0,0
"93",0.07368,0.05282,0.176470588235294,0.07368,0.176470588235294,0.07368,0.176470588235294,0.05282,0.0729045302984111,0.0494010307903176,0.0541650271465654
"94",0.07368,0.05282,0.176470588235294,0.07368,0,0.05282,0.176470588235294,0.05282,0.0887424876580342,0.0443881531123204,0.0433399474649395
"95",0.05282,0.05282,0,0.03786,0.176470588235294,0.05282,0,0.03786,0.0734665841682797,0.0611636223544842,0.0418403817125302
"96",0.05282,0.05282,0,0.05282,0,0.05282,0,0.05282,0,0,0
"97",0.14337,0.14337,0,0.14337,0,0.14337,0,0.14337,0,0,0
"98",0.07368,0.07368,0,0.07368,0,0.07368,0,0.07368,0,0,0
"99",0.05282,0.03786,0.176470588235294,0.05282,0.176470588235294,0.05282,0,0.03786,0.0595899657194201,0.0756011420837739,0.0412794804321001
"100",0.10278,0.10278,0,0.10278,0,0.07368,0.176470588235294,0.07368,0.0594040929537167,0.0473780285376666,0.0696884667439109
