"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.07368,0.01,1.5,0.01946,8.99999999999999,0.01395,0.818181818181818,0.01395,0.293096196529929,0.278246458981989,0.2468391626699
"2",0.07368,0.01946,3,0.02714,0.818181818181818,0.05282,0.428571428571429,0.02714,0.292461555037653,0.268149268668139,0.257570994476025
"3",0.10278,0.07368,8.99999999999999,0.05282,8.99999999999999,0.10278,0.176470588235294,0.05282,3.23333916296006,3.07345479302079,2.69320604401914
"4",0.14337,0.01946,8.99999999999999,0.01,8.99999999999999,0.03786,8.99999999999999,0.01,3.15017287177107,3.06997592472931,2.77985120349962
"5",0.07368,0.02714,0.818181818181818,0.01395,1.5,0.03786,0.818181818181818,0.01946,0.539770314348936,0.499309116471176,0.460920569179888
"6",0.10278,0.01946,1.5,0.10278,0,0.01395,0.818181818181818,0.01,3.02988246508719,2.94242043986029,3.02769709505251
"7",0.10278,0.01,0.818181818181818,0.01,1.5,0.01,0.818181818181818,0.01,3.13061785324708,3.04377855705666,2.82560358969624
"8",0.14337,0.01395,0.818181818181818,0.02714,8.99999999999999,0.05282,0.428571428571429,0.02714,1.06920124801427,1.05909991707237,0.871698834913356
"9",0.07368,0.03786,0.428571428571429,0.05282,0.176470588235294,0.05282,0.176470588235294,0.03786,0.157081098505743,0.143537926093785,0.1279524039719
"10",0.10278,0.03786,0.818181818181818,0.01395,8.99999999999999,0.10278,0,0.03786,0.149727180343203,0.155911079808163,0.122933168420063
"11",0.10278,0.01,8.99999999999999,0.01,1.5,0.05282,0.428571428571429,0.01,3.27188860525508,3.17894728882422,2.54916410592069
"12",0.2,0.02714,3,0.05282,8.99999999999999,0.2,0,0.01,0.499993586047668,0.52067760176791,0.479328812184422
"13",0.07368,0.01,3,0.03786,0.428571428571429,0.03786,0.428571428571429,0.01,3.18333145528098,3.08680082880195,2.72986771591706
"14",0.10278,0.01395,1.5,0.01395,1.5,0.10278,0,0.01946,0.518156098385333,0.517685621485969,0.464158280128697
"15",0.10278,0.01,0.818181818181818,0.05282,8.99999999999999,0.10278,0.176470588235294,0.03786,3.35296129129074,3.2429530424334,2.40408566627584
"16",0.10278,0.05282,1.5,0.05282,8.99999999999999,0.05282,1.5,0.05282,3.0315523625707,3.24022405249717,2.72822358493212
"17",0.10278,0.01395,0.818181818181818,0.01395,0.818181818181818,0.07368,3,0.01,0.545199967418934,0.520452287410153,0.434347745170913
"18",0.10278,0.02714,8.99999999999999,0.01395,8.99999999999999,0.03786,3,0.01,0.147925681766803,0.151288405324023,0.129357341480602
"19",0.2,0.05282,8.99999999999999,0.01,1.5,0.14337,0,0.01946,2.92989092235602,3.08464407149254,2.98546500615143
"20",0.14337,0.01395,8.99999999999999,0.2,1.5,0.14337,0,0.01,3.0868572860171,3.02978561456274,2.88335709942014
"21",0.10278,0.02714,8.99999999999999,0.03786,8.99999999999999,0.10278,0.176470588235294,0.05282,0.312958775377998,0.291415463217088,0.213807579586733
"22",0.14337,0.01,1.5,0.01946,3,0.10278,0.176470588235294,0.03786,0.530838172687802,0.555350915304327,0.413810912007871
"23",0.07368,0.03786,0.428571428571429,0.03786,0.428571428571429,0.05282,0.176470588235294,0.03786,0.157075936039369,0.14552036995248,0.125975122579579
"24",0.07368,0.05282,0.176470588235294,0.05282,0.176470588235294,0.07368,0,0.05282,0.0636199811103814,0.0646302937589708,0.0482203133659419
"25",0.10278,0.10278,0,0.03786,8.99999999999999,0.07368,0.176470588235294,0.01395,0.302430968686325,0.292864311251658,0.222886538243835
"26",0.07368,0.05282,0.428571428571429,0.01946,0.818181818181818,0.05282,0.428571428571429,0.01946,0.527194914826207,0.510848034985457,0.461957050188336
"27",0.07368,0.01,1.5,0.01946,1.5,0.02714,8.99999999999999,0.01,3.08310061518103,3.00646740243322,2.91043198238574
"28",0.07368,0.01946,1.5,0.02714,3,0.07368,0,0.01,3.18513444732789,3.075206077989,2.73965947468309
"29",0.10278,0.02714,8.99999999999999,0.01395,3,0.03786,1.5,0.01395,3.22706146336,3.22313865068933,2.54979988595066
