"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.07368,0.01946,0.818181818181818,0.01395,0.818181818181818,0.02714,0.818181818181818,0.01,0.993368846326582,1.01798692455105,0.988644229122369
"2",0.07368,0.03786,0.428571428571429,0.01,8.99999999999999,0.03786,0.428571428571429,0.03786,0.140287335352918,0.145478109609461,0.14280598360905
"3",0.05282,0.01946,0.428571428571429,0.01395,0.818181818181818,0.01946,0.428571428571429,0.01946,0.139193496749659,0.14898533788542,0.140392593936349
"4",0.10278,0.01395,0.818181818181818,0.01395,0.818181818181818,0.01946,8.99999999999999,0.01946,0.504927325587764,0.503811623809865,0.49126105060237
"5",0.05282,0.01946,0.428571428571429,0.01946,0.428571428571429,0.01,0.818181818181818,0.01,0.26215809986349,0.274879434076772,0.281144284241556
"6",0.07368,0.01395,8.99999999999999,0.02714,0.818181818181818,0.01,1.5,0.01395,3.08631228839785,2.96815377439059,2.94553393721154
"7",0.07368,0.02714,1.5,0.05282,8.99999999999999,0.02714,8.99999999999999,0.02714,3.01525300287368,3.00914229426698,2.97560470285933
"8",0.10278,0.05282,0.818181818181818,0.07368,8.99999999999999,0.07368,0.428571428571429,0.05282,0.275135810454071,0.275742347543543,0.267303660184204
"9",0.05282,0.01,8.99999999999999,0.03786,0.428571428571429,0.01946,8.99999999999999,0.01,3.03814106886205,2.92784120509213,3.0340177260458
"10",0.07368,0.02714,8.99999999999999,0.03786,8.99999999999999,0.02714,0.818181818181818,0.02714,3.05869507141342,2.96296286062113,2.97834206796545
"11",0.05282,0.01,0.818181818181818,0.01,0.818181818181818,0.01,0.818181818181818,0.01,0.275691456694991,0.266806671838954,0.275683689647873
"12",0.2,0.01,0.818181818181818,0.01395,0.818181818181818,0.01946,0.818181818181818,0.01395,0.273368748918668,0.27586311711744,0.26894995214571
"13",0.07368,0.01,8.99999999999999,0.01946,8.99999999999999,0.02714,8.99999999999999,0.01,3.02373020706426,2.94868117732029,3.02758861561544
"14",0.05282,0.01,0.818181818181818,0.01946,0.428571428571429,0.01395,0.428571428571429,0.01946,0.145344393813675,0.139728364067608,0.143498670690146
"15",0.07368,0.01946,8.99999999999999,0.02714,0.428571428571429,0.01946,0.818181818181818,0.01946,0.275444475193814,0.269493046800012,0.273244296187992
